#location_id, days, frac_S, frac_I, frac_R
34 32 0.873000 0.117000 0.010000
34 33 0.863000 0.126000 0.011000
34 34 0.853000 0.136000 0.011000
34 35 0.847000 0.138000 0.015000
34 36 0.836000 0.148000 0.016000
34 37 0.822000 0.159000 0.019000
34 38 0.815000 0.164000 0.021000
34 39 0.806000 0.171000 0.023000
34 40 0.789000 0.187000 0.024000
34 41 0.773000 0.200000 0.027000
34 42 0.766000 0.205000 0.029000
34 43 0.757000 0.210000 0.033000
34 44 0.743000 0.222000 0.035000
34 45 0.728000 0.235000 0.037000
34 46 0.713000 0.247000 0.040000
34 47 0.694000 0.265000 0.041000
34 48 0.681000 0.275000 0.044000
34 49 0.666000 0.286000 0.048000
34 50 0.647000 0.299000 0.054000
34 51 0.630000 0.311000 0.059000
34 52 0.604000 0.335000 0.061000
34 53 0.584000 0.352000 0.064000
34 54 0.569000 0.363000 0.068000
34 55 0.556000 0.372000 0.072000
34 56 0.542000 0.382000 0.076000
34 57 0.531000 0.390000 0.079000
34 58 0.518000 0.398000 0.084000
34 59 0.504000 0.409000 0.087000
34 60 0.491000 0.413000 0.096000
34 61 0.470000 0.424000 0.106000
34 62 0.459000 0.430000 0.111000
34 63 0.446000 0.438000 0.116000
34 64 0.427000 0.451000 0.122000
34 65 0.417000 0.458000 0.125000
34 66 0.407000 0.467000 0.126000
34 67 0.394000 0.478000 0.128000
34 68 0.382000 0.487000 0.131000
34 69 0.371000 0.493000 0.136000
34 70 0.356000 0.503000 0.141000
34 71 0.346000 0.510000 0.144000
34 72 0.331000 0.521000 0.148000
34 73 0.320000 0.524000 0.156000
34 74 0.309000 0.529000 0.162000
34 75 0.301000 0.534000 0.165000
34 76 0.289000 0.542000 0.169000
35 0 0.987000 0.013000 0.000000
35 1 0.987000 0.013000 0.000000
35 2 0.986000 0.014000 0.000000
35 3 0.986000 0.014000 0.000000
35 4 0.984000 0.016000 0.000000
35 5 0.983000 0.016000 0.001000
35 6 0.980000 0.019000 0.001000
35 7 0.979000 0.020000 0.001000
35 8 0.977000 0.022000 0.001000
35 9 0.976000 0.023000 0.001000
35 10 0.974000 0.024000 0.002000
35 11 0.971000 0.027000 0.002000
35 12 0.967000 0.031000 0.002000
35 13 0.965000 0.033000 0.002000
35 14 0.962000 0.036000 0.002000
35 15 0.960000 0.038000 0.002000
35 16 0.958000 0.040000 0.002000
35 17 0.958000 0.038000 0.004000
35 18 0.956000 0.040000 0.004000
35 19 0.949000 0.047000 0.004000
35 20 0.948000 0.048000 0.004000
35 21 0.943000 0.052000 0.005000
35 22 0.938000 0.056000 0.006000
35 23 0.931000 0.063000 0.006000
35 24 0.921000 0.071000 0.008000
35 25 0.913000 0.078000 0.009000
35 26 0.906000 0.085000 0.009000
35 27 0.903000 0.086000 0.011000
35 28 0.899000 0.088000 0.013000
35 29 0.890000 0.094000 0.016000
35 30 0.881000 0.102000 0.017000
35 31 0.873000 0.110000 0.017000
35 32 0.868000 0.114000 0.018000
35 33 0.862000 0.117000 0.021000
35 34 0.858000 0.121000 0.021000
35 35 0.847000 0.131000 0.022000
35 36 0.837000 0.140000 0.023000
35 37 0.824000 0.151000 0.025000
35 38 0.812000 0.163000 0.025000
35 39 0.803000 0.170000 0.027000
35 40 0.796000 0.177000 0.027000
35 41 0.789000 0.182000 0.029000
35 42 0.772000 0.197000 0.031000
35 43 0.759000 0.207000 0.034000
35 44 0.745000 0.220000 0.035000
35 45 0.729000 0.235000 0.036000
35 46 0.712000 0.251000 0.037000
35 47 0.699000 0.261000 0.040000
35 48 0.680000 0.276000 0.044000
35 49 0.666000 0.289000 0.045000
35 50 0.652000 0.301000 0.047000
35 51 0.642000 0.311000 0.047000
35 52 0.629000 0.316000 0.055000
35 53 0.618000 0.321000 0.061000
35 54 0.600000 0.333000 0.067000
35 55 0.586000 0.343000 0.071000
35 56 0.567000 0.359000 0.074000
35 57 0.553000 0.368000 0.079000
35 58 0.540000 0.377000 0.083000
35 59 0.522000 0.390000 0.088000
35 60 0.510000 0.399000 0.091000
35 61 0.499000 0.408000 0.093000
35 62 0.483000 0.414000 0.103000
35 63 0.469000 0.423000 0.108000
35 64 0.455000 0.433000 0.112000
35 65 0.433000 0.448000 0.119000
35 66 0.413000 0.465000 0.122000
35 67 0.398000 0.475000 0.127000
35 68 0.383000 0.485000 0.132000
35 69 0.372000 0.490000 0.138000
35 70 0.364000 0.493000 0.143000
35 71 0.337000 0.515000 0.148000
35 72 0.325000 0.526000 0.149000
35 73 0.314000 0.530000 0.156000
35 74 0.301000 0.536000 0.163000
35 75 0.292000 0.537000 0.171000
35 76 0.286000 0.538000 0.176000
36 0 0.990000 0.010000 0.000000
36 1 0.989000 0.011000 0.000000
36 2 0.989000 0.010000 0.001000
36 3 0.988000 0.011000 0.001000
36 4 0.988000 0.011000 0.001000
36 5 0.987000 0.012000 0.001000
36 6 0.984000 0.015000 0.001000
36 7 0.984000 0.015000 0.001000
36 8 0.982000 0.017000 0.001000
36 9 0.981000 0.018000 0.001000
36 10 0.981000 0.018000 0.001000
36 11 0.978000 0.020000 0.002000
36 12 0.975000 0.023000 0.002000
36 13 0.973000 0.024000 0.003000
36 14 0.970000 0.027000 0.003000
36 15 0.968000 0.029000 0.003000
36 16 0.966000 0.031000 0.003000
36 17 0.963000 0.034000 0.003000
36 18 0.960000 0.037000 0.003000
36 19 0.957000 0.040000 0.003000
36 20 0.955000 0.042000 0.003000
36 21 0.953000 0.043000 0.004000
36 22 0.952000 0.044000 0.004000
36 23 0.946000 0.050000 0.004000
36 24 0.945000 0.050000 0.005000
36 25 0.940000 0.055000 0.005000
36 26 0.935000 0.060000 0.005000
36 27 0.929000 0.066000 0.005000
36 28 0.926000 0.069000 0.005000
36 29 0.920000 0.075000 0.005000
36 30 0.912000 0.080000 0.008000
36 31 0.909000 0.083000 0.008000
36 32 0.903000 0.089000 0.008000
36 33 0.895000 0.096000 0.009000
36 34 0.888000 0.100000 0.012000
36 35 0.875000 0.111000 0.014000
36 36 0.872000 0.113000 0.015000
36 37 0.863000 0.120000 0.017000
36 38 0.860000 0.122000 0.018000
36 39 0.854000 0.128000 0.018000
36 40 0.848000 0.133000 0.019000
36 41 0.842000 0.138000 0.020000
36 42 0.831000 0.149000 0.020000
36 43 0.822000 0.158000 0.020000
36 44 0.812000 0.168000 0.020000
36 45 0.804000 0.172000 0.024000
36 46 0.790000 0.181000 0.029000
36 47 0.775000 0.193000 0.032000
36 48 0.764000 0.203000 0.033000
36 49 0.751000 0.214000 0.035000
36 50 0.736000 0.225000 0.039000
36 51 0.720000 0.238000 0.042000
36 52 0.708000 0.249000 0.043000
36 53 0.692000 0.261000 0.047000
36 54 0.681000 0.269000 0.050000
36 55 0.668000 0.280000 0.052000
36 56 0.657000 0.290000 0.053000
36 57 0.642000 0.302000 0.056000
36 58 0.626000 0.315000 0.059000
36 59 0.611000 0.328000 0.061000
36 60 0.600000 0.334000 0.066000
36 61 0.584000 0.346000 0.070000
36 62 0.577000 0.350000 0.073000
36 63 0.562000 0.358000 0.080000
36 64 0.544000 0.375000 0.081000
36 65 0.526000 0.389000 0.085000
36 66 0.505000 0.406000 0.089000
36 67 0.491000 0.417000 0.092000
36 68 0.479000 0.428000 0.093000
36 69 0.467000 0.438000 0.095000
36 70 0.450000 0.452000 0.098000
36 71 0.442000 0.448000 0.110000
36 72 0.425000 0.462000 0.113000
36 73 0.407000 0.473000 0.120000
36 74 0.394000 0.482000 0.124000
36 75 0.382000 0.489000 0.129000
36 76 0.370000 0.496000 0.134000
37 0 0.988000 0.012000 0.000000
37 1 0.985000 0.015000 0.000000
37 2 0.984000 0.015000 0.001000
37 3 0.982000 0.017000 0.001000
37 4 0.981000 0.018000 0.001000
37 5 0.981000 0.017000 0.002000
37 6 0.980000 0.018000 0.002000
37 7 0.976000 0.022000 0.002000
37 8 0.976000 0.022000 0.002000
37 9 0.976000 0.022000 0.002000
37 10 0.973000 0.025000 0.002000
37 11 0.972000 0.026000 0.002000
37 12 0.971000 0.027000 0.002000
37 13 0.971000 0.027000 0.002000
37 14 0.968000 0.030000 0.002000
37 15 0.967000 0.031000 0.002000
37 16 0.962000 0.036000 0.002000
37 17 0.959000 0.039000 0.002000
37 18 0.956000 0.042000 0.002000
37 19 0.953000 0.045000 0.002000
37 20 0.947000 0.051000 0.002000
37 21 0.946000 0.052000 0.002000
37 22 0.941000 0.056000 0.003000
37 23 0.938000 0.059000 0.003000
37 24 0.934000 0.063000 0.003000
37 25 0.928000 0.069000 0.003000
37 26 0.920000 0.076000 0.004000
37 27 0.912000 0.083000 0.005000
37 28 0.909000 0.084000 0.007000
37 29 0.900000 0.092000 0.008000
37 30 0.894000 0.097000 0.009000
37 31 0.888000 0.102000 0.010000
37 32 0.879000 0.111000 0.010000
37 33 0.871000 0.118000 0.011000
37 34 0.863000 0.125000 0.012000
37 35 0.852000 0.136000 0.012000
37 36 0.843000 0.145000 0.012000
37 37 0.833000 0.152000 0.015000
37 38 0.825000 0.158000 0.017000
37 39 0.814000 0.169000 0.017000
37 40 0.802000 0.180000 0.018000
37 41 0.791000 0.190000 0.019000
37 42 0.781000 0.197000 0.022000
37 43 0.766000 0.210000 0.024000
37 44 0.751000 0.222000 0.027000
37 45 0.739000 0.233000 0.028000
37 46 0.724000 0.246000 0.030000
37 47 0.709000 0.258000 0.033000
37 48 0.693000 0.270000 0.037000
37 49 0.683000 0.275000 0.042000
37 50 0.671000 0.284000 0.045000
37 51 0.661000 0.291000 0.048000
37 52 0.648000 0.304000 0.048000
37 53 0.638000 0.307000 0.055000
37 54 0.627000 0.316000 0.057000
37 55 0.613000 0.330000 0.057000
37 56 0.598000 0.342000 0.060000
37 57 0.586000 0.351000 0.063000
37 58 0.573000 0.362000 0.065000
37 59 0.563000 0.371000 0.066000
37 60 0.548000 0.381000 0.071000
37 61 0.531000 0.390000 0.079000
37 62 0.511000 0.407000 0.082000
37 63 0.492000 0.424000 0.084000
37 64 0.475000 0.436000 0.089000
37 65 0.454000 0.455000 0.091000
37 66 0.439000 0.468000 0.093000
37 67 0.420000 0.478000 0.102000
37 68 0.400000 0.492000 0.108000
37 69 0.390000 0.497000 0.113000
37 70 0.375000 0.507000 0.118000
37 71 0.365000 0.510000 0.125000
37 72 0.348000 0.524000 0.128000
37 73 0.334000 0.531000 0.135000
37 74 0.319000 0.541000 0.140000
37 75 0.304000 0.553000 0.143000
37 76 0.294000 0.557000 0.149000
38 0 0.986000 0.014000 0.000000
38 1 0.984000 0.016000 0.000000
38 2 0.980000 0.020000 0.000000
38 3 0.977000 0.023000 0.000000
38 4 0.975000 0.025000 0.000000
38 5 0.972000 0.028000 0.000000
38 6 0.967000 0.033000 0.000000
38 7 0.964000 0.036000 0.000000
38 8 0.962000 0.038000 0.000000
38 9 0.955000 0.044000 0.001000
38 10 0.955000 0.043000 0.002000
38 11 0.953000 0.045000 0.002000
38 12 0.950000 0.048000 0.002000
38 13 0.945000 0.052000 0.003000
38 14 0.943000 0.053000 0.004000
38 15 0.940000 0.056000 0.004000
38 16 0.936000 0.060000 0.004000
38 17 0.932000 0.064000 0.004000
38 18 0.927000 0.069000 0.004000
38 19 0.920000 0.075000 0.005000
38 20 0.916000 0.078000 0.006000
38 21 0.909000 0.082000 0.009000
38 22 0.904000 0.087000 0.009000
38 23 0.897000 0.093000 0.010000
38 24 0.888000 0.101000 0.011000
38 25 0.884000 0.103000 0.013000
38 26 0.878000 0.107000 0.015000
38 27 0.873000 0.112000 0.015000
38 28 0.862000 0.123000 0.015000
38 29 0.856000 0.128000 0.016000
38 30 0.846000 0.137000 0.017000
38 31 0.837000 0.144000 0.019000
38 32 0.827000 0.152000 0.021000
38 33 0.813000 0.165000 0.022000
38 34 0.803000 0.175000 0.022000
38 35 0.795000 0.181000 0.024000
38 36 0.782000 0.193000 0.025000
38 37 0.764000 0.210000 0.026000
38 38 0.749000 0.223000 0.028000
38 39 0.739000 0.232000 0.029000
38 40 0.723000 0.243000 0.034000
38 41 0.705000 0.260000 0.035000
38 42 0.687000 0.274000 0.039000
38 43 0.664000 0.293000 0.043000
38 44 0.654000 0.296000 0.050000
38 45 0.638000 0.312000 0.050000
38 46 0.627000 0.322000 0.051000
38 47 0.608000 0.340000 0.052000
38 48 0.596000 0.347000 0.057000
38 49 0.579000 0.359000 0.062000
38 50 0.569000 0.366000 0.065000
38 51 0.554000 0.378000 0.068000
38 52 0.539000 0.391000 0.070000
38 53 0.533000 0.392000 0.075000
38 54 0.515000 0.407000 0.078000
38 55 0.496000 0.419000 0.085000
38 56 0.484000 0.426000 0.090000
38 57 0.472000 0.436000 0.092000
38 58 0.455000 0.448000 0.097000
38 59 0.445000 0.455000 0.100000
38 60 0.436000 0.455000 0.109000
38 61 0.427000 0.461000 0.112000
38 62 0.407000 0.478000 0.115000
38 63 0.390000 0.487000 0.123000
38 64 0.373000 0.504000 0.123000
38 65 0.361000 0.509000 0.130000
38 66 0.341000 0.524000 0.135000
38 67 0.322000 0.537000 0.141000
38 68 0.314000 0.538000 0.148000
38 69 0.308000 0.535000 0.157000
38 70 0.298000 0.542000 0.160000
38 71 0.287000 0.549000 0.164000
38 72 0.271000 0.560000 0.169000
38 73 0.261000 0.558000 0.181000
38 74 0.256000 0.557000 0.187000
38 75 0.244000 0.561000 0.195000
38 76 0.237000 0.566000 0.197000
39 0 0.990000 0.010000 0.000000
39 1 0.990000 0.010000 0.000000
39 2 0.990000 0.010000 0.000000
39 3 0.990000 0.010000 0.000000
39 4 0.990000 0.010000 0.000000
39 5 0.989000 0.011000 0.000000
39 6 0.989000 0.011000 0.000000
39 7 0.987000 0.013000 0.000000
39 8 0.986000 0.014000 0.000000
39 9 0.984000 0.016000 0.000000
39 10 0.983000 0.017000 0.000000
39 11 0.982000 0.018000 0.000000
39 12 0.979000 0.021000 0.000000
39 13 0.977000 0.023000 0.000000
39 14 0.977000 0.023000 0.000000
39 15 0.973000 0.027000 0.000000
39 16 0.967000 0.033000 0.000000
39 17 0.965000 0.035000 0.000000
39 18 0.964000 0.035000 0.001000
39 19 0.962000 0.036000 0.002000
39 20 0.953000 0.045000 0.002000
39 21 0.951000 0.047000 0.002000
39 22 0.949000 0.049000 0.002000
39 23 0.944000 0.053000 0.003000
39 24 0.941000 0.054000 0.005000
39 25 0.938000 0.056000 0.006000
39 26 0.933000 0.061000 0.006000
39 27 0.923000 0.070000 0.007000
39 28 0.920000 0.073000 0.007000
39 29 0.914000 0.079000 0.007000
39 30 0.907000 0.084000 0.009000
39 31 0.897000 0.092000 0.011000
39 32 0.891000 0.096000 0.013000
39 33 0.888000 0.098000 0.014000
39 34 0.876000 0.107000 0.017000
39 35 0.867000 0.116000 0.017000
39 36 0.850000 0.133000 0.017000
39 37 0.835000 0.147000 0.018000
39 38 0.824000 0.157000 0.019000
39 39 0.811000 0.168000 0.021000
39 40 0.799000 0.177000 0.024000
39 41 0.787000 0.188000 0.025000
39 42 0.775000 0.197000 0.028000
39 43 0.759000 0.211000 0.030000
39 44 0.747000 0.220000 0.033000
39 45 0.737000 0.228000 0.035000
39 46 0.730000 0.229000 0.041000
39 47 0.719000 0.237000 0.044000
39 48 0.704000 0.251000 0.045000
39 49 0.691000 0.263000 0.046000
39 50 0.676000 0.277000 0.047000
39 51 0.658000 0.292000 0.050000
39 52 0.642000 0.305000 0.053000
39 53 0.631000 0.314000 0.055000
39 54 0.615000 0.327000 0.058000
39 55 0.595000 0.346000 0.059000
39 56 0.578000 0.359000 0.063000
39 57 0.560000 0.376000 0.064000
39 58 0.541000 0.390000 0.069000
39 59 0.527000 0.398000 0.075000
39 60 0.517000 0.406000 0.077000
39 61 0.503000 0.415000 0.082000
39 62 0.492000 0.418000 0.090000
39 63 0.473000 0.435000 0.092000
39 64 0.461000 0.445000 0.094000
39 65 0.447000 0.453000 0.100000
39 66 0.436000 0.459000 0.105000
39 67 0.423000 0.468000 0.109000
39 68 0.405000 0.479000 0.116000
39 69 0.394000 0.483000 0.123000
39 70 0.381000 0.492000 0.127000
39 71 0.371000 0.500000 0.129000
39 72 0.363000 0.502000 0.135000
39 73 0.348000 0.510000 0.142000
39 74 0.339000 0.515000 0.146000
39 75 0.326000 0.525000 0.149000
39 76 0.314000 0.531000 0.155000
40 0 0.980000 0.020000 0.000000
40 1 0.979000 0.020000 0.001000
40 2 0.976000 0.023000 0.001000
40 3 0.975000 0.024000 0.001000
40 4 0.974000 0.025000 0.001000
40 5 0.973000 0.024000 0.003000
40 6 0.971000 0.026000 0.003000
40 7 0.969000 0.028000 0.003000
40 8 0.967000 0.030000 0.003000
40 9 0.963000 0.034000 0.003000
40 10 0.961000 0.036000 0.003000
40 11 0.957000 0.040000 0.003000
40 12 0.953000 0.044000 0.003000
40 13 0.947000 0.049000 0.004000
40 14 0.942000 0.054000 0.004000
40 15 0.936000 0.060000 0.004000
40 16 0.932000 0.062000 0.006000
40 17 0.924000 0.068000 0.008000
40 18 0.920000 0.071000 0.009000
40 19 0.912000 0.079000 0.009000
40 20 0.908000 0.083000 0.009000
40 21 0.901000 0.089000 0.010000
40 22 0.894000 0.095000 0.011000
40 23 0.886000 0.102000 0.012000
40 24 0.876000 0.112000 0.012000
40 25 0.867000 0.120000 0.013000
40 26 0.853000 0.134000 0.013000
40 27 0.844000 0.142000 0.014000
40 28 0.829000 0.156000 0.015000
40 29 0.818000 0.164000 0.018000
40 30 0.812000 0.169000 0.019000
40 31 0.793000 0.188000 0.019000
40 32 0.785000 0.193000 0.022000
40 33 0.776000 0.199000 0.025000
40 34 0.762000 0.211000 0.027000
40 35 0.752000 0.221000 0.027000
40 36 0.740000 0.230000 0.030000
40 37 0.723000 0.246000 0.031000
40 38 0.708000 0.261000 0.031000
40 39 0.695000 0.271000 0.034000
40 40 0.684000 0.281000 0.035000
40 41 0.671000 0.292000 0.037000
40 42 0.660000 0.298000 0.042000
40 43 0.645000 0.310000 0.045000
40 44 0.629000 0.321000 0.050000
40 45 0.609000 0.338000 0.053000
40 46 0.590000 0.353000 0.057000
40 47 0.582000 0.356000 0.062000
40 48 0.567000 0.368000 0.065000
40 49 0.556000 0.378000 0.066000
40 50 0.538000 0.392000 0.070000
40 51 0.518000 0.410000 0.072000
40 52 0.495000 0.430000 0.075000
40 53 0.484000 0.439000 0.077000
40 54 0.471000 0.446000 0.083000
40 55 0.461000 0.454000 0.085000
40 56 0.447000 0.462000 0.091000
40 57 0.433000 0.474000 0.093000
40 58 0.417000 0.483000 0.100000
40 59 0.407000 0.489000 0.104000
40 60 0.397000 0.496000 0.107000
40 61 0.386000 0.501000 0.113000
40 62 0.367000 0.515000 0.118000
40 63 0.352000 0.525000 0.123000
40 64 0.343000 0.527000 0.130000
40 65 0.331000 0.532000 0.137000
40 66 0.321000 0.538000 0.141000
40 67 0.310000 0.545000 0.145000
40 68 0.299000 0.549000 0.152000
40 69 0.288000 0.553000 0.159000
40 70 0.279000 0.558000 0.163000
40 71 0.267000 0.562000 0.171000
40 72 0.259000 0.560000 0.181000
40 73 0.252000 0.559000 0.189000
40 74 0.243000 0.563000 0.194000
40 75 0.236000 0.565000 0.199000
40 76 0.229000 0.561000 0.210000
41 0 0.984000 0.016000 0.000000
41 1 0.982000 0.018000 0.000000
41 2 0.980000 0.020000 0.000000
41 3 0.978000 0.022000 0.000000
41 4 0.975000 0.025000 0.000000
41 5 0.975000 0.025000 0.000000
41 6 0.973000 0.027000 0.000000
41 7 0.971000 0.029000 0.000000
41 8 0.968000 0.031000 0.001000
41 9 0.966000 0.032000 0.002000
41 10 0.962000 0.036000 0.002000
41 11 0.961000 0.035000 0.004000
41 12 0.956000 0.040000 0.004000
41 13 0.953000 0.042000 0.005000
41 14 0.951000 0.043000 0.006000
41 15 0.946000 0.048000 0.006000
41 16 0.933000 0.060000 0.007000
41 17 0.927000 0.066000 0.007000
41 18 0.919000 0.074000 0.007000
41 19 0.913000 0.079000 0.008000
41 20 0.906000 0.086000 0.008000
41 21 0.898000 0.094000 0.008000
41 22 0.890000 0.102000 0.008000
41 23 0.886000 0.106000 0.008000
41 24 0.876000 0.115000 0.009000
41 25 0.870000 0.120000 0.010000
41 26 0.858000 0.132000 0.010000
41 27 0.849000 0.140000 0.011000
41 28 0.838000 0.151000 0.011000
41 29 0.830000 0.157000 0.013000
41 30 0.821000 0.164000 0.015000
41 31 0.803000 0.180000 0.017000
41 32 0.792000 0.191000 0.017000
41 33 0.777000 0.206000 0.017000
41 34 0.765000 0.217000 0.018000
41 35 0.750000 0.231000 0.019000
41 36 0.735000 0.246000 0.019000
41 37 0.719000 0.261000 0.020000
41 38 0.708000 0.267000 0.025000
41 39 0.693000 0.279000 0.028000
41 40 0.682000 0.286000 0.032000
41 41 0.669000 0.298000 0.033000
41 42 0.655000 0.310000 0.035000
41 43 0.645000 0.318000 0.037000
41 44 0.632000 0.330000 0.038000
41 45 0.621000 0.336000 0.043000
41 46 0.613000 0.338000 0.049000
41 47 0.587000 0.363000 0.050000
41 48 0.571000 0.376000 0.053000
41 49 0.551000 0.393000 0.056000
41 50 0.534000 0.405000 0.061000
41 51 0.519000 0.414000 0.067000
41 52 0.496000 0.425000 0.079000
41 53 0.486000 0.433000 0.081000
41 54 0.477000 0.437000 0.086000
41 55 0.470000 0.439000 0.091000
41 56 0.453000 0.452000 0.095000
41 57 0.433000 0.467000 0.100000
41 58 0.418000 0.477000 0.105000
41 59 0.401000 0.488000 0.111000
41 60 0.385000 0.500000 0.115000
41 61 0.370000 0.509000 0.121000
41 62 0.349000 0.527000 0.124000
41 63 0.337000 0.534000 0.129000
41 64 0.322000 0.542000 0.136000
41 65 0.316000 0.544000 0.140000
41 66 0.307000 0.551000 0.142000
41 67 0.293000 0.557000 0.150000
41 68 0.277000 0.571000 0.152000
41 69 0.270000 0.571000 0.159000
41 70 0.259000 0.578000 0.163000
41 71 0.252000 0.571000 0.177000
41 72 0.242000 0.574000 0.184000
41 73 0.230000 0.582000 0.188000
41 74 0.220000 0.586000 0.194000
41 75 0.209000 0.595000 0.196000
41 76 0.202000 0.597000 0.201000
42 0 0.980000 0.020000 0.000000
42 1 0.979000 0.021000 0.000000
42 2 0.975000 0.025000 0.000000
42 3 0.974000 0.025000 0.001000
42 4 0.974000 0.025000 0.001000
42 5 0.973000 0.026000 0.001000
42 6 0.972000 0.027000 0.001000
42 7 0.972000 0.027000 0.001000
42 8 0.967000 0.032000 0.001000
42 9 0.962000 0.037000 0.001000
42 10 0.960000 0.038000 0.002000
42 11 0.956000 0.041000 0.003000
42 12 0.954000 0.043000 0.003000
42 13 0.948000 0.049000 0.003000
42 14 0.944000 0.053000 0.003000
42 15 0.943000 0.053000 0.004000
42 16 0.932000 0.064000 0.004000
42 17 0.930000 0.066000 0.004000
42 18 0.924000 0.072000 0.004000
42 19 0.920000 0.074000 0.006000
42 20 0.916000 0.077000 0.007000
42 21 0.909000 0.084000 0.007000
42 22 0.902000 0.090000 0.008000
42 23 0.891000 0.099000 0.010000
42 24 0.887000 0.103000 0.010000
42 25 0.879000 0.110000 0.011000
42 26 0.870000 0.117000 0.013000
42 27 0.862000 0.124000 0.014000
42 28 0.850000 0.134000 0.016000
42 29 0.842000 0.141000 0.017000
42 30 0.837000 0.144000 0.019000
42 31 0.829000 0.151000 0.020000
42 32 0.821000 0.159000 0.020000
42 33 0.808000 0.170000 0.022000
42 34 0.796000 0.182000 0.022000
42 35 0.789000 0.188000 0.023000
42 36 0.778000 0.198000 0.024000
42 37 0.769000 0.206000 0.025000
42 38 0.760000 0.212000 0.028000
42 39 0.744000 0.227000 0.029000
42 40 0.729000 0.241000 0.030000
42 41 0.711000 0.258000 0.031000
42 42 0.698000 0.270000 0.032000
42 43 0.684000 0.280000 0.036000
42 44 0.672000 0.290000 0.038000
42 45 0.659000 0.300000 0.041000
42 46 0.644000 0.313000 0.043000
42 47 0.625000 0.326000 0.049000
42 48 0.615000 0.335000 0.050000
42 49 0.600000 0.349000 0.051000
42 50 0.593000 0.353000 0.054000
